Date,Gold Price (INR / 10gms),Silver Price (INR / 1kg),Price_Nifty,Price_Sensex
01-01-2018,,,,33812.75
02-01-2018,26975.4,35156.11,10442.2,33812.26
03-01-2018,26854.25,35062.32,10443.2,33793.38
04-01-2018,26902.19,35047.88,10504.8,33969.64
05-01-2018,26899.53,35053.12,10558.85,34153.85
08-01-2018,26820.55,34708.46,10623.6,34352.79
09-01-2018,26759.06,34549.94,10637.0,34443.19
10-01-2018,26953.32,34705.42,10632.2,34433.07
11-01-2018,27071.4,34631.54,10651.2,34503.49
12-01-2018,27296.11,34942.05,10681.25,34592.39
15-01-2018,27260.27,34896.17,10741.55,34843.51
16-01-2018,27272.26,34967.47,10700.45,34771.05
17-01-2018,27528.88,35192.93,10788.55,35081.82
18-01-2018,27209.8,34664.8,10817.0,35260.29
19-01-2018,27349.12,34856.31,10894.7,35511.58
22-01-2018,27313.39,34746.64,10966.2,35798.01
23-01-2018,27432.51,34616.68,11083.7,36139.98
24-01-2018,27790.88,35714.73,11086.0,36161.64
25-01-2018,27848.5,35875.6,11069.65,36050.44
26-01-2018,27625.66,35527.46,11069.65,36050.44
29-01-2018,27624.31,35525.73,11130.4,36283.25
30-01-2018,27335.89,34825.93,11049.65,36033.73
31-01-2018,27452.85,35272.5,11027.7,35965.02
01-02-2018,27516.17,35038.45,11016.9,35906.66
02-02-2018,27432.13,34299.93,10760.6,35066.75
05-02-2018,27485.23,34308.08,10666.55,34757.16
06-02-2018,27420.64,34217.38,10498.25,34195.94
07-02-2018,26979.67,33335.82,10476.7,34082.71
08-02-2018,27181.84,33673.36,10576.85,34413.16
09-02-2018,27204.94,33389.29,10454.95,34005.76
12-02-2018,27337.33,34162.38,10539.75,34300.47
13-02-2018,27448.67,34116.05,10539.75,34300.47
14-02-2018,28000.41,34823.38,10500.9,34155.95
15-02-2018,27832.41,34534.75,10545.5,34297.47
16-02-2018,27796.62,34293.87,10452.3,34010.76
19-02-2018,28009.41,34556.4,10378.4,33774.66
20-02-2018,27557.77,34063.54,10360.4,33703.59
21-02-2018,27736.59,34626.95,10397.45,33844.86
22-02-2018,27761.94,34590.8,10382.7,33819.5
23-02-2018,27735.95,34405.78,10491.05,34142.15
26-02-2018,27681.88,34411.49,10582.6,34445.75
27-02-2018,27398.42,34044.44,10554.3,34346.39
28-02-2018,27453.24,34066.64,10492.85,34184.04
01-03-2018,27328.52,33979.74,10458.35,34046.94
02-03-2018,27672.04,34335.03,10458.35,34046.94
05-03-2018,27624.75,34241.2,10358.85,33746.78
06-03-2018,27871.14,34932.97,10249.25,33317.2
07-03-2018,27663.83,34273.11,10154.2,33033.09
08-03-2018,27537.08,34290.44,10242.65,33351.57
09-03-2018,27673.93,34625.9,10226.85,33307.14
12-03-2018,27557.91,34402.48,10421.4,33917.94
13-03-2018,27685.41,34575.96,10426.85,33856.78
14-03-2018,27604.1,34321.7,10410.9,33835.74
15-03-2018,27449.38,34088.67,10360.15,33685.54
16-03-2018,27409.6,33866.41,10195.15,33176.0
19-03-2018,27545.99,34003.64,10094.25,32923.12
20-03-2018,27487.91,33806.92,10124.35,32996.76
21-03-2018,27698.65,34305.05,10155.25,33136.18
22-03-2018,27751.24,34156.66,10114.75,33006.27
23-03-2018,28267.06,34629.41,9998.05,32596.54
26-03-2018,28310.76,34765.55,10130.65,33066.41
27-03-2018,27898.94,34297.0,10184.15,33174.39
28-03-2018,27628.62,33810.74,10113.7,32968.68
29-03-2018,27707.31,33980.62,10113.7,32968.68
30-03-2018,27656.61,33918.45,10113.7,32968.68
02-04-2018,28092.71,34803.48,10211.8,33255.36
03-04-2018,27912.83,34235.52,10245.0,33370.63
04-04-2018,27874.73,33824.04,10128.4,33019.07
05-04-2018,27673.08,34102.89,10325.15,33596.8
06-04-2018,27774.72,34057.87,10331.6,33626.97
09-04-2018,27884.95,34428.93,10379.35,33788.54
10-04-2018,27989.01,34550.36,10402.25,33880.25
11-04-2018,28315.54,34938.85,10417.15,33940.44
12-04-2018,28051.62,34463.0,10458.65,34101.13
13-04-2018,28222.82,34896.56,10480.6,34192.65
16-04-2018,28244.78,34925.01,10528.35,34305.43
17-04-2018,28339.71,35281.59,10548.7,34395.06
18-04-2018,28530.59,36383.26,10526.2,34331.68
19-04-2018,28582.74,36549.75,10565.3,34427.29
20-04-2018,28413.43,36448.35,10564.05,34415.58
23-04-2018,28146.5,35267.72,10584.7,34450.77
24-04-2018,28484.92,35701.36,10614.35,34616.64
25-04-2018,28211.09,35201.94,10570.55,34501.27
26-04-2018,28315.36,35467.87,10617.8,34713.6
27-04-2018,28398.14,35287.42,10692.3,34969.7
30-04-2018,28187.23,34933.15,10739.35,35160.36
01-05-2018,27854.61,34265.99,10739.35,35160.36
02-05-2018,27970.81,34981.77,10718.05,35176.42
03-05-2018,28267.5,35287.47,10679.65,35103.14
04-05-2018,28133.38,35220.84,10618.25,34915.38
07-05-2018,28186.15,35255.25,10715.5,35208.14
08-05-2018,28311.9,35363.98,10717.8,35216.32
09-05-2018,28315.22,35538.16,10741.7,35319.35
10-05-2018,28714.64,36262.88,10716.55,35246.27
11-05-2018,28577.97,36130.87,10806.5,35535.79
14-05-2018,28520.5,35897.05,10806.6,35556.71
15-05-2018,28045.15,35236.5,10801.85,35543.94
16-05-2018,28397.82,35870.35,10741.1,35387.88
17-05-2018,28188.13,35914.59,10682.7,35149.12
18-05-2018,28265.08,35899.85,10596.4,34848.3
21-05-2018,28196.64,35954.97,10516.7,34616.13
22-05-2018,28405.92,36302.93,10536.7,34651.24
23-05-2018,28365.58,35944.83,10430.35,34344.91
24-05-2018,28774.6,36685.02,10513.85,34663.11
25-05-2018,28602.4,36169.42,10605.15,34924.87
28-05-2018,28376.79,35884.14,10688.65,35165.48
29-05-2018,28143.48,35333.76,10633.3,34949.24
30-05-2018,28508.45,36096.1,10614.35,34906.11
31-05-2018,28185.19,35558.3,10736.15,35322.38
01-06-2018,28072.37,35530.59,10696.2,35227.26
04-06-2018,27823.49,35242.51,10628.5,35011.89
05-06-2018,27974.48,35555.07,10593.15,34903.21
06-06-2018,27978.36,35896.69,10684.65,35178.88
07-06-2018,27904.36,36024.06,10768.35,35463.08
08-06-2018,28133.49,36180.61,10767.65,35443.67
11-06-2018,28192.59,36692.25,10786.95,35483.47
12-06-2018,28101.78,36559.87,10842.85,35692.52
13-06-2018,28315.96,37014.45,10856.7,35739.16
14-06-2018,28416.48,37538.51,10808.05,35599.82
15-06-2018,27919.22,36036.96,10817.7,35622.14
18-06-2018,27921.45,35907.13,10799.85,35548.26
19-06-2018,27891.92,35647.69,10710.45,35286.74
20-06-2018,27812.05,35638.02,10772.05,35547.33
21-06-2018,27846.76,35832.49,10741.1,35432.39
22-06-2018,27639.27,35849.93,10821.85,35689.6
25-06-2018,27610.15,35577.3,10762.45,35470.35
26-06-2018,27609.79,35677.84,10769.15,35490.04
27-06-2018,27536.37,35473.29,10671.4,35217.11
28-06-2018,27777.5,35508.8,10589.1,35037.64
29-06-2018,27677.07,35619.88,10714.3,35423.48
02-07-2018,27278.53,34640.52,10657.3,35264.41
03-07-2018,27642.7,35231.41,10699.9,35378.6
04-07-2018,27697.11,35300.75,10769.9,35645.4
05-07-2018,27883.88,35501.88,10749.75,35574.55
06-07-2018,27853.64,35488.24,10772.65,35657.86
09-07-2018,27810.61,35485.55,10852.9,35934.72
10-07-2018,27677.18,35326.04,10947.25,36239.62
11-07-2018,27530.34,34849.31,10948.3,36265.93
12-07-2018,27507.02,35125.03,11023.2,36548.41
13-07-2018,27315.98,34682.65,11018.9,36541.63
16-07-2018,27261.71,34646.87,10936.85,36323.77
17-07-2018,27080.61,34347.32,11008.05,36519.96
18-07-2018,26950.35,34070.89,10980.45,36373.44
19-07-2018,26966.63,33840.65,10957.1,36351.23
20-07-2018,27249.59,34330.72,11010.2,36496.37
23-07-2018,27048.28,33960.62,11084.75,36718.6
24-07-2018,27229.71,34402.57,11134.3,36825.1
25-07-2018,27242.17,34363.54,11132.0,36858.23
26-07-2018,27119.04,34168.27,11167.3,36984.64
27-07-2018,27019.98,34114.21,11278.35,37336.85
30-07-2018,26942.16,34138.21,11319.55,37494.4
31-07-2018,27022.65,34228.25,11356.5,37606.58
01-08-2018,26820.88,33901.03,11346.2,37521.62
02-08-2018,26586.28,33664.39,11244.7,37165.16
03-08-2018,26785.73,33986.25,11360.8,37556.16
06-08-2018,26619.25,33680.43,11387.1,37691.89
07-08-2018,26759.89,33885.69,11389.45,37665.8
08-08-2018,26742.83,33910.43,11450.0,37887.56
09-08-2018,26672.46,33935.36,11470.7,38024.37
10-08-2018,26906.0,33915.2,11429.5,37869.23
13-08-2018,26460.37,33212.62,11355.75,37644.9
14-08-2018,26829.56,33789.96,11435.1,37852.0
15-08-2018,26481.32,32432.03,11435.1,37852.0
16-08-2018,26720.58,33388.23,11385.05,37663.56
17-08-2018,26479.64,32896.42,11470.75,37947.88
20-08-2018,26627.52,32880.54,11551.75,38278.75
21-08-2018,26740.39,33074.59,11570.9,38285.75
22-08-2018,26850.28,33071.87,11570.9,38285.75
23-08-2018,26633.91,32595.69,11582.75,38336.76
24-08-2018,27255.07,33391.58,11557.1,38251.8
27-08-2018,27117.83,33295.04,11691.95,38694.11
28-08-2018,27151.82,33207.79,11738.5,38896.63
29-08-2018,27317.02,33311.12,11691.9,38722.93
30-08-2018,27305.28,33004.8,11676.8,38690.1
31-08-2018,27555.58,33145.66,11680.5,38645.07
03-09-2018,27397.36,32955.35,11582.35,38312.52
04-09-2018,27252.64,32128.73,11520.3,38157.92
05-09-2018,27564.15,32567.63,11476.95,38018.31
06-09-2018,27687.27,32531.79,11536.9,38242.81
07-09-2018,27606.65,32535.42,11589.1,38389.82
10-09-2018,27652.64,32633.83,11438.1,37922.17
11-09-2018,27842.79,32729.37,11287.5,37413.13
12-09-2018,28270.49,33304.12,11369.9,37717.96
13-09-2018,27795.64,32704.96,11369.9,37717.96
14-09-2018,27673.07,32517.59,11515.2,38090.64
17-09-2018,27807.94,32733.5,11377.75,37585.51
18-09-2018,27909.95,32844.56,11278.9,37290.67
19-09-2018,28262.07,33356.39,11234.35,37121.22
20-09-2018,28055.56,33063.32,11234.35,37121.22
21-09-2018,27582.6,32902.2,11143.1,36841.6
24-09-2018,27850.73,33094.36,10967.4,36305.02
25-09-2018,28279.8,33931.04,11067.45,36652.06
26-09-2018,28057.78,33615.29,11053.8,36542.27
27-09-2018,27661.21,33224.8,10977.55,36324.17
28-09-2018,27945.4,34296.74,10930.45,36227.14
01-10-2018,27672.37,33618.98,11008.3,36526.14
02-10-2018,28512.25,34644.37,11008.3,36526.14
03-10-2018,28232.03,34374.14,10858.25,35975.63
04-10-2018,28425.51,34451.57,10599.25,35169.16
05-10-2018,28663.37,34764.96,10316.45,34376.99
08-10-2018,28088.47,33815.72,10348.05,34474.38
09-10-2018,28203.34,34040.24,10301.05,34299.47
10-10-2018,28505.6,34166.93,10460.1,34760.89
11-10-2018,29344.98,34861.41,10234.65,34001.15
12-10-2018,29043.15,34724.94,10472.5,34733.58
15-10-2018,29050.21,34716.23,10512.5,34865.1
16-10-2018,29230.94,34844.67,10584.75,35162.48
17-10-2018,28899.5,34461.18,10453.05,34779.58
18-10-2018,29148.79,34538.88,10453.05,34779.58
19-10-2018,29214.82,34760.7,10303.55,34315.63
22-10-2018,28844.19,34300.3,10245.25,34134.38
23-10-2018,29288.79,34973.67,10146.8,33847.23
24-10-2018,28903.88,34396.04,10224.75,34033.96
25-10-2018,28934.16,34287.37,10124.9,33690.09
26-10-2018,29014.09,34452.02,10030.0,33349.31
29-10-2018,28788.28,33800.66,10250.85,34067.4
30-10-2018,28926.63,34077.39,10198.4,33891.13
31-10-2018,28706.08,33692.89,10386.6,34442.05
01-11-2018,29434.18,35075.73,10380.45,34431.97
02-11-2018,29011.96,34663.97,10553.0,35011.65
05-11-2018,28825.9,34231.05,10524.0,34950.92
06-11-2018,28667.56,33867.91,10530.0,34991.91
07-11-2018,28869.64,34204.71,10598.4,35237.68
08-11-2018,28457.75,33477.24,10598.4,35237.68
09-11-2018,28275.48,33054.46,10585.2,35158.55
12-11-2018,27989.87,32558.93,10482.2,34812.99
13-11-2018,28214.68,32826.15,10582.5,35144.49
14-11-2018,28174.71,32783.8,10576.3,35141.99
15-11-2018,28230.52,33139.67,10616.7,35260.54
16-11-2018,28217.23,33186.68,10682.2,35457.16
19-11-2018,28224.5,33185.88,10763.4,35774.88
20-11-2018,28096.57,32837.73,10656.2,35474.51
21-11-2018,28144.93,33246.74,10600.05,35199.8
22-11-2018,28097.63,33190.87,10526.75,34981.02
23-11-2018,27807.03,32386.88,10526.75,34981.02
26-11-2018,27724.08,32225.1,10628.6,35354.08
27-11-2018,27574.11,32013.47,10685.6,35513.14
28-11-2018,27833.81,32594.32,10728.85,35716.95
29-11-2018,27785.14,32397.46,10858.7,36170.41
30-11-2018,27429.85,31683.03,10876.75,36194.3
03-12-2018,27674.36,32254.23,10883.75,36241.0
04-12-2018,28125.13,32906.7,10869.5,36134.31
05-12-2018,28182.99,32974.39,10782.9,35884.41
06-12-2018,28210.4,32787.95,10601.15,35312.13
07-12-2018,28360.53,33146.42,10693.7,35673.25
10-12-2018,28535.92,33218.87,10488.45,34959.72
11-12-2018,29039.65,33903.36,10549.15,35150.01
12-12-2018,29054.09,34379.74,10737.6,35779.07
13-12-2018,28826.62,34166.51,10791.55,35929.64
14-12-2018,28454.58,33384.1,10805.45,35962.93
17-12-2018,28839.39,33844.79,10888.35,36270.07
18-12-2018,28752.48,33569.88,10908.7,36347.08
19-12-2018,28408.62,33357.05,10967.3,36484.33
20-12-2018,28716.47,33527.54,10951.7,36431.67
21-12-2018,28338.36,32960.46,10754.0,35742.07
24-12-2018,28582.8,33151.54,10663.5,35470.15
25-12-2018,28623.55,33198.8,10663.5,35470.15
26-12-2018,28661.94,33883.06,10729.85,35649.94
27-12-2018,28807.9,34261.4,10779.8,35807.28
28-12-2018,28800.7,34487.04,10859.9,36076.72
31-12-2018,28736.96,34694.32,10862.55,36068.33
01-01-2019,28649.63,34588.88,10862.55,36068.33
02-01-2019,28710.14,34833.17,10792.5,35891.52
03-01-2019,29056.02,35326.98,10672.25,35513.71
04-01-2019,28991.55,35473.8,10727.35,35695.1
07-01-2019,28763.59,35024.61,10771.8,35850.16
08-01-2019,28800.7,35071.68,10802.15,35980.93
09-01-2019,29153.16,35393.97,10855.15,36212.91
10-01-2019,29140.22,35296.26,10821.6,36106.5
11-01-2019,29264.8,35417.44,10794.95,36009.84
14-01-2019,29165.22,35314.55,10737.6,35853.56
15-01-2019,29395.27,35529.38,10886.8,36318.33
16-01-2019,29521.8,35574.28,10890.3,36321.29
17-01-2019,29621.19,35488.07,10905.2,36374.08
18-01-2019,29260.71,35008.72,10906.95,36386.61
21-01-2019,29343.02,35107.2,10961.85,36578.96
22-01-2019,29481.83,35077.06,10922.75,36444.64
23-01-2019,29384.33,35077.53,10831.5,36108.47
24-01-2019,29262.74,34860.89,10849.8,36195.1
25-01-2019,29611.62,35694.16,10780.55,36025.54
28-01-2019,29719.46,35846.35,10661.55,35656.7
29-01-2019,29900.22,36080.48,10652.2,35592.5
30-01-2019,30162.24,36565.87,10651.8,35591.25
31-01-2019,30175.75,36635.28,10830.95,36256.69
01-02-2019,30145.59,36351.43,10893.65,36469.43
04-02-2019,30192.44,36381.16,10912.25,36582.74
05-02-2019,30288.71,36391.63,10934.35,36616.81
06-02-2019,30216.18,36125.58,11062.45,36975.23
07-02-2019,30117.25,36053.76,11069.4,36971.09
08-02-2019,30232.84,36299.2,10943.6,36546.48
11-02-2019,29897.96,35815.79,10888.8,36395.03
12-02-2019,29981.96,35862.93,10831.4,36153.62
13-02-2019,29841.6,35569.51,10831.4,36153.62
14-02-2019,29842.04,35314.67,10746.05,35876.22
15-02-2019,30092.55,35895.99,10724.4,35808.95
18-02-2019,30223.92,36052.7,10640.95,35498.44
19-02-2019,30892.1,36761.16,10604.35,35352.61
20-02-2019,30922.68,37193.31,10735.45,35756.26
21-02-2019,30339.23,36198.47,10789.85,35898.35
22-02-2019,30420.75,36407.86,10791.65,35871.48
25-02-2019,30279.57,36139.55,10880.1,36213.38
26-02-2019,30286.44,36174.13,10835.3,35973.71
27-02-2019,30053.76,35744.29,10806.65,35905.43
28-02-2019,30047.52,35563.56,10792.5,35867.44
01-03-2019,29516.27,34536.59,10863.5,36063.81
04-03-2019,29324.04,34274.52,10863.5,36063.81
05-03-2019,29223.04,34237.91,10987.45,36442.54
06-03-2019,29224.08,34123.19,11053.0,36636.1
07-03-2019,29043.24,33843.82,11058.2,36725.42
08-03-2019,29392.95,34609.8,11035.4,36671.43
11-03-2019,28999.69,34195.24,11168.05,37054.1
12-03-2019,29086.43,34415.46,11301.2,37535.66
13-03-2019,29360.81,34539.09,11341.7,37752.17
14-03-2019,28994.83,33852.71,11343.25,37754.89
15-03-2019,29020.33,34002.69,11426.85,38024.32
18-03-2019,28826.23,33809.8,11462.2,38095.07
19-03-2019,28789.86,33755.84,11532.4,38363.47
20-03-2019,28983.06,33975.15,11521.05,38386.75
21-03-2019,28901.05,34014.78,11521.05,38386.75
22-03-2019,29067.04,34006.84,11456.9,38164.61
25-03-2019,29393.26,34480.77,11354.25,37808.91
26-03-2019,29124.08,34061.2,11483.25,38233.41
27-03-2019,29238.88,34015.67,11445.05,38132.88
28-03-2019,28766.38,33278.27,11570.0,38545.72
29-03-2019,28891.79,33651.22,11570.0,38545.72
01-04-2019,28760.0,33597.24,11669.15,38871.87
02-04-2019,28698.38,33410.25,11713.2,39056.65
03-04-2019,28577.92,33363.43,11643.95,38877.12
04-04-2019,28533.03,33294.44,11598.0,38684.72
05-04-2019,28613.97,33357.1,11665.95,38862.23
08-04-2019,28841.61,33737.86,11604.5,38700.53
09-04-2019,29148.41,33918.15,11671.95,38939.22
10-04-2019,29151.28,33849.87,11584.3,38585.35
11-04-2019,28644.4,32952.4,11596.7,38607.01
12-04-2019,28809.11,33304.82,11643.45,38767.11
15-04-2019,28613.0,33238.04,11690.35,38905.84
16-04-2019,28562.79,33422.01,11787.15,39275.64
17-04-2019,28584.49,33525.32,11787.15,39275.64
18-04-2019,28379.83,33328.84,11752.8,39140.28
19-04-2019,28371.65,33319.23,11752.8,39140.28
22-04-2019,28398.74,33353.75,11594.45,38645.18
23-04-2019,28591.77,33277.09,11575.95,38564.88
24-04-2019,28606.56,33412.81,11726.15,39054.68
25-04-2019,28751.84,33491.23,11641.8,38730.86
26-04-2019,28983.44,33839.96,11754.65,39067.33
29-04-2019,28710.61,33331.79,11754.65,39067.33
30-04-2019,28792.47,33443.07,11748.15,39031.55
01-05-2019,28655.66,32750.28,11748.15,39031.55
02-05-2019,28425.4,32551.42,11724.75,38981.43
03-05-2019,28552.34,33273.11,11712.25,38963.26
06-05-2019,28502.48,33039.04,11598.25,38600.34
07-05-2019,28638.37,33156.69,11497.9,38276.63
08-05-2019,28756.55,33247.37,11359.45,37789.13
09-05-2019,28889.97,33103.6,11301.8,37558.91
10-05-2019,29104.83,33335.75,11278.9,37462.99
13-05-2019,29227.04,33075.72,11148.2,37090.82
14-05-2019,29394.73,33492.78,11222.05,37318.53
15-05-2019,29301.86,33345.75,11157.0,37114.88
16-05-2019,29006.02,32683.13,11257.1,37393.48
17-05-2019,28779.58,32399.33,11407.15,37930.77
20-05-2019,28834.79,32558.62,11828.25,39352.67
21-05-2019,28679.17,32406.11,11709.1,38969.8
22-05-2019,28715.24,32498.55,11737.9,39110.21
23-05-2019,28903.74,32793.41,11657.05,38811.39
24-05-2019,28851.9,32652.34,11844.1,39434.72
27-05-2019,28610.59,32379.25,11924.75,39683.29
28-05-2019,28613.39,32011.58,11928.75,39749.73
29-05-2019,28769.11,32287.18,11861.1,39502.05
30-05-2019,28890.3,32456.98,11945.9,39831.97
31-05-2019,29379.32,32691.18,11922.8,39714.2
03-06-2019,29585.02,32886.42,12088.55,40267.62
04-06-2019,29427.21,32758.18,12021.65,40083.54
05-06-2019,29706.18,32995.93,12021.65,40083.54
06-06-2019,29942.12,33281.95,11843.75,39529.72
07-06-2019,29908.43,33436.26,11870.65,39615.9
10-06-2019,29534.1,32561.75,11922.7,39784.52
11-06-2019,29648.12,32871.33,11965.6,39950.46
12-06-2019,29712.39,32842.25,11906.2,39756.81
13-06-2019,30010.22,33324.53,11914.05,39741.36
14-06-2019,30073.48,33172.61,11823.3,39452.07
17-06-2019,30029.36,33230.38,11672.15,38960.79
18-06-2019,30354.64,33767.46,11691.5,39046.34
19-06-2019,30159.33,33521.59,11691.45,39112.74
20-06-2019,31289.73,34749.14,11831.75,39601.63
21-06-2019,31323.45,34264.66,11724.1,39194.49
24-06-2019,31633.99,34373.98,11699.65,39122.96
25-06-2019,31662.24,34217.78,11796.45,39434.94
26-06-2019,31604.28,34217.07,11847.55,39592.08
27-06-2019,31516.79,34025.33,11841.55,39586.41
28-06-2019,31420.1,33996.66,11788.85,39394.64
01-07-2019,30711.66,33482.28,11865.6,39686.5
02-07-2019,31235.31,33699.27,11910.3,39816.48
03-07-2019,31487.88,33875.51,11916.75,39839.25
04-07-2019,31453.7,33838.74,11946.75,39908.06
05-07-2019,30867.66,32969.41,11811.15,39513.39
08-07-2019,30739.55,32944.35,11558.6,38720.57
09-07-2019,30934.76,33354.21,11555.9,38730.82
10-07-2019,31175.14,33487.69,11498.9,38557.04
11-07-2019,30867.49,33118.31,11582.9,38823.11
12-07-2019,31127.66,33472.33,11552.5,38736.23
15-07-2019,31106.46,33698.29,11588.35,38896.71
16-07-2019,31147.31,34480.42,11662.6,39131.04
17-07-2019,31482.16,35203.4,11687.5,39215.64
18-07-2019,31538.51,35649.73,11596.9,38897.46
19-07-2019,31545.71,35676.25,11419.25,38337.01
22-07-2019,31540.98,36159.37,11346.2,38031.13
23-07-2019,31576.57,36477.27,11331.05,37982.74
24-07-2019,31572.57,36734.06,11271.3,37847.65
25-07-2019,31450.08,36343.65,11252.15,37830.98
26-07-2019,31536.66,36294.4,11284.3,37882.79
29-07-2019,31433.1,36242.39,11189.2,37686.37
30-07-2019,31693.5,36566.02,11085.4,37397.24
31-07-2019,31672.16,36302.72,11118.0,37481.12
01-08-2019,31706.28,35972.76,10980.0,37018.32
02-08-2019,32207.34,36141.92,10997.35,37118.22
05-08-2019,32800.03,36604.97,10862.6,36699.84
06-08-2019,33856.68,37722.01,10948.25,36976.85
07-08-2019,34518.65,39288.92,10855.5,36690.5
08-08-2019,34267.54,38669.67,11032.45,37327.36
09-08-2019,33908.35,38283.4,11109.65,37581.91
12-08-2019,34378.47,38914.15,11109.65,37581.91
13-08-2019,34570.89,39021.7,10925.85,36958.16
14-08-2019,34642.49,39427.85,11029.4,37311.53
15-08-2019,34998.29,39586.11,11029.4,37311.53
16-08-2019,34876.01,39420.84,11047.8,37350.33
19-08-2019,34313.35,38681.42,11053.9,37402.49
20-08-2019,34826.87,39632.17,11017.0,37328.01
21-08-2019,34737.38,39537.26,10918.7,37060.37
22-08-2019,34389.67,39077.39,10741.35,36472.93
23-08-2019,35299.49,40222.37,10829.35,36701.16
26-08-2019,35087.48,40515.09,11057.85,37494.12
27-08-2019,35751.17,42082.44,11105.35,37641.27
28-08-2019,35367.92,42097.44,11046.1,37451.84
29-08-2019,35377.96,42103.59,10948.3,37068.93
30-08-2019,35008.75,41908.64,11023.25,37332.79
02-09-2019,35033.02,41937.7,11023.25,37332.79
03-09-2019,35766.49,44141.85,10797.9,36562.91
04-09-2019,36116.46,45174.11,10844.65,36724.74
05-09-2019,35057.71,43159.34,10847.9,36644.42
06-09-2019,34972.86,41720.38,10946.2,36981.77
09-09-2019,34614.35,41520.17,11003.05,37145.45
10-09-2019,34542.59,41815.93,11003.05,37145.45
11-09-2019,34525.43,41657.39,11035.7,37270.82
12-09-2019,34480.75,41507.12,10982.8,37104.28
13-09-2019,34169.43,39960.98,11075.9,37384.99
16-09-2019,34321.31,40874.58,11003.5,37123.31
17-09-2019,34719.45,41559.08,10817.6,36481.09
18-09-2019,34755.86,41026.91,10840.65,36563.88
19-09-2019,34465.37,40880.48,10704.8,36093.47
20-09-2019,34754.89,40899.77,11274.2,38014.62
23-09-2019,34875.4,42572.85,11600.2,39090.03
24-09-2019,34869.65,42143.55,11588.2,39097.14
25-09-2019,34483.42,41166.5,11440.2,38593.52
26-09-2019,34562.0,40811.81,11571.2,38989.74
27-09-2019,34323.62,40187.33,11512.4,38822.57
30-09-2019,33221.35,38300.77,11474.45,38667.33
01-10-2019,33792.73,39224.19,11359.9,38305.41
02-10-2019,34311.63,40213.87,11359.9,38305.41
03-10-2019,34471.23,40221.39,11314.0,38106.87
04-10-2019,34391.76,40049.89,11174.75,37673.31
07-10-2019,34098.96,39745.32,11126.4,37531.98
08-10-2019,34349.92,40418.28,11126.4,37531.98
09-10-2019,34481.48,40587.45,11313.3,38177.95
10-10-2019,34318.89,40223.91,11234.55,37880.4
11-10-2019,33836.1,39849.33,11305.05,38127.08
14-10-2019,34009.84,40204.43,11341.15,38214.47
15-10-2019,33944.18,39760.83,11428.3,38506.09
16-10-2019,34330.21,40031.14,11464.0,38598.99
17-10-2019,34362.25,40379.03,11586.35,39052.06
18-10-2019,34173.34,40189.61,11661.85,39298.38
21-10-2019,33853.09,40023.55,11661.85,39298.38
22-10-2019,33872.83,39862.36,11588.35,38963.84
23-10-2019,34045.92,40028.35,11604.1,39058.83
24-10-2019,34078.09,40330.33,11582.6,39020.39
25-10-2019,34320.73,40880.47,11583.9,39058.06
28-10-2019,33930.84,40571.26,11583.9,39058.06
29-10-2019,33817.1,40414.51,11786.85,39831.84
30-10-2019,34029.92,40600.26,11844.1,40051.87
31-10-2019,34495.91,41114.82,11877.45,40129.05
01-11-2019,34408.62,41080.42,11890.6,40165.03
04-11-2019,34186.61,40838.04,11941.3,40301.96
05-11-2019,33802.27,39983.83,11917.2,40248.23
06-11-2019,33966.53,40020.43,11966.05,40469.78
07-11-2019,33423.34,38737.47,12012.05,40653.74
08-11-2019,33534.03,38513.76,11908.15,40323.61
11-11-2019,33400.93,38465.57,11913.45,40345.08
12-11-2019,33415.11,38376.4,11913.45,40345.08
13-11-2019,33732.83,38996.88,11840.45,40116.06
14-11-2019,34136.98,39460.01,11872.1,40286.48
15-11-2019,33945.0,39173.36,11895.45,40356.69
18-11-2019,33910.06,39157.14,11884.5,40284.19
19-11-2019,34074.0,39555.26,11940.1,40469.7
20-11-2019,34034.16,39502.08,11999.1,40651.64
21-11-2019,33759.59,39341.19,11968.4,40575.17
22-11-2019,33746.56,39176.09,11914.4,40359.41
25-11-2019,33616.35,38935.98,12073.75,40889.23
26-11-2019,33641.81,39246.48,12037.7,40821.3
27-11-2019,33376.99,38838.01,12100.7,41020.61
28-11-2019,33283.39,38729.1,12151.15,41130.17
29-11-2019,33713.23,39033.83,12056.05,40793.81
02-12-2019,33719.88,38822.94,12048.2,40802.17
03-12-2019,34039.95,39435.4,11994.2,40675.45
04-12-2019,34101.99,38861.0,12043.2,40850.29
05-12-2019,33941.21,38935.06,12018.4,40779.59
06-12-2019,33487.53,37825.23,11921.5,40445.15
09-12-2019,33446.04,37890.08,11937.5,40487.43
10-12-2019,33368.1,37862.5,11856.8,40239.88
11-12-2019,33546.76,38226.96,11910.15,40412.57
12-12-2019,33352.75,38305.53,11971.8,40581.71
13-12-2019,33474.77,38365.78,12086.7,41009.71
16-12-2019,33522.39,38679.15,12053.95,40938.72
17-12-2019,33623.05,38712.34,12165.0,41352.17
18-12-2019,33716.87,38815.85,12221.65,41558.57
19-12-2019,33738.11,38932.81,12259.7,41673.92
20-12-2019,33768.61,39220.77,12271.8,41681.54
23-12-2019,33852.51,39739.31,12262.75,41642.66
24-12-2019,34321.55,40654.25,12214.55,41461.26
